X--Trace 1::[Channel A],Y--Trace 1::[Channel A],Y--Trace 2::[Channel B]
0.188859,14.7916,3.57311
0.188869,14.7601,3.57263
0.188879,14.7284,3.57215
0.188889,14.6965,3.57166
0.188899,14.6644,3.57117
0.188909,14.6321,3.57067
0.188919,14.5996,3.57017
0.188929,14.5669,3.56966
0.188939,14.534,3.56915
0.188949,14.5008,3.56864
0.188959,14.4675,3.56812
0.188969,14.434,3.56759
0.188979,14.4002,3.56707
0.188989,14.3663,3.56654
0.188999,14.3321,3.566
0.189009,14.2977,3.56546
0.189019,14.2632,3.56492
0.189029,14.2284,3.56437
0.189039,14.1934,3.56382
0.189049,14.1583,3.56326
0.189059,14.1229,3.5627
0.189069,14.0873,3.56214
0.189079,14.0515,3.56157
0.189089,14.0156,3.561
0.189099,13.9794,3.56042
0.189109,13.943,3.55984
0.189119,13.9064,3.55926
0.189129,13.8697,3.55867
0.189139,13.8327,3.55808
0.189149,13.7955,3.55748
0.189159,13.7582,3.55688
0.189169,13.7206,3.55627
0.189179,13.6829,3.55566
0.189189,13.6449,3.55505
0.189199,13.6068,3.55443
0.189209,13.5685,3.55381
0.189219,13.53,3.55319
0.189229,13.4912,3.55256
0.189239,13.4523,3.55192
0.189249,13.4132,3.55129
0.189259,13.3739,3.55064
0.189269,13.3345,3.55
0.189279,13.2948,3.54935
0.189289,13.2549,3.5487
0.189299,13.2149,3.54804
0.189309,13.1747,3.54738
0.189319,13.1342,3.54671
0.189329,13.0936,3.54604
0.189339,13.0528,3.54537
0.189349,13.0119,3.54469
0.189359,12.9707,3.54401
0.189369,12.9294,3.54332
0.189379,12.8878,3.54263
0.189389,12.8461,3.54194
0.189399,12.8042,3.54124
0.189409,12.7621,3.54054
0.189419,12.7199,3.53983
0.189429,12.6774,3.53912
0.189439,12.6348,3.53841
0.189449,12.592,3.53769
0.189459,12.549,3.53697
0.189469,12.5059,3.53625
0.189479,12.4625,3.53552
0.189489,12.419,3.53479
0.189499,12.3753,3.53405
0.189509,12.3315,3.53331
0.189519,12.2874,3.53256
0.189529,12.2432,3.53181
0.189539,12.1988,3.53106
0.189549,12.1542,3.53031
0.189559,12.1095,3.52954
0.189569,12.0646,3.52878
0.189579,12.0195,3.52801
0.189589,11.9743,3.52724
0.189599,11.9288,3.52646
0.189609,11.8833,3.52568
0.189619,11.8375,3.5249
0.189629,11.7916,3.52411
0.189639,11.7455,3.52332
0.189649,11.6992,3.52253
0.189659,11.6528,3.52173
0.189669,11.6062,3.52092
0.189679,11.5594,3.52012
0.189689,11.5125,3.51931
0.189699,11.4654,3.51849
0.189709,11.4182,3.51767
0.189719,11.3708,3.51685
0.189729,11.3232,3.51603
0.189739,11.2755,3.5152
0.189749,11.2276,3.51436
0.189759,11.1795,3.51352
0.189769,11.1313,3.51268
0.189779,11.0829,3.51184
0.189789,11.0344,3.51099
0.189799,10.9857,3.51014
0.189809,10.9369,3.50928
0.189819,10.8879,3.50842
0.189829,10.8387,3.50756
0.189839,10.7894,3.50669
0.189849,10.74,3.50582
0.189859,10.6903,3.50494
0.189869,10.6406,3.50406
0.189879,10.5907,3.50318
0.189889,10.5406,3.50229
0.189899,10.4904,3.5014
0.189909,10.44,3.5005
0.189919,10.3895,3.49961
0.189929,10.3388,3.4987
0.189939,10.288,3.4978
0.189949,10.2371,3.49689
0.189959,10.186,3.49598
0.189969,10.1347,3.49506
0.189979,10.0834,3.49414
0.189989,10.0318,3.49321
0.189999,9.98014,3.49228
0.190009,9.92833,3.49135
0.190019,9.87637,3.49042
0.190029,9.82428,3.48948
0.190039,9.77204,3.48853
0.190049,9.71966,3.48758
0.190059,9.66715,3.48663
0.190069,9.6145,3.48568
0.190079,9.56171,3.48472
0.190089,9.50879,3.48376
0.190099,9.45573,3.48279
0.190109,9.40253,3.48182
0.190119,9.34921,3.48085
0.190129,9.29575,3.47987
0.190139,9.24216,3.47889
0.190149,9.18843,3.4779
0.190159,9.13458,3.47691
0.190169,9.08059,3.47592
0.190179,9.02648,3.47492
0.190189,8.97224,3.47392
0.190199,8.91787,3.47292
0.190209,8.86338,3.47191
0.190219,8.80876,3.4709
0.190229,8.75401,3.46988
0.190239,8.69914,3.46887
0.190249,8.64414,3.46784
0.190259,8.58903,3.46682
0.190269,8.53379,3.46579
0.190279,8.47843,3.46475
0.190289,8.42295,3.46371
0.190299,8.36734,3.46267
0.190309,8.31162,3.46162
0.190319,8.25579,3.46058
0.190329,8.19983,3.45952
0.190339,8.14376,3.45846
0.190349,8.08757,3.4574
0.190359,8.03127,3.45634
0.190369,7.97485,3.45527
0.190379,7.91832,3.4542
0.190389,7.86168,3.45312
0.190399,7.80493,3.45204
0.190409,7.74806,3.45096
0.190419,7.69109,3.44987
0.190429,7.634,3.44878
0.190439,7.57681,3.44768
0.190449,7.51951,3.44658
0.190459,7.4621,3.44548
0.190469,7.40459,3.44437
0.190479,7.34697,3.44326
0.190489,7.28924,3.44215
0.190499,7.23142,3.44103
0.190509,7.17349,3.43991
0.190519,7.11546,3.43878
0.190529,7.05732,3.43765
0.190539,6.99909,3.43652
0.190549,6.94076,3.43538
0.190559,6.88233,3.43424
0.190569,6.8238,3.43309
0.190579,6.76517,3.43194
0.190589,6.70645,3.43079
0.190599,6.64763,3.42964
0.190609,6.58872,3.42848
0.190619,6.52971,3.42731
0.190629,6.47061,3.42614
0.190639,6.41142,3.42497
0.190649,6.35214,3.4238
0.190659,6.29277,3.42262
0.190669,6.23331,3.42144
0.190679,6.17376,3.42025
0.190689,6.11412,3.41907
0.190699,6.0544,3.41787
0.190709,5.99459,3.41668
0.190719,5.93469,3.41548
0.190729,5.87471,3.41428
0.190739,5.81465,3.41308
0.190749,5.7545,3.41187
0.190759,5.69427,3.41066
0.190769,5.63397,3.40945
0.190779,5.57358,3.40823
0.190789,5.51311,3.40702
0.190799,5.45256,3.4058
0.190809,5.39194,3.40458
0.190819,5.33124,3.40336
0.190829,5.27046,3.40213
0.190839,5.20961,3.40091
0.190849,5.14869,3.39969
0.190859,5.08769,3.39846
0.190869,5.02662,3.39724
0.190879,4.96547,3.39602
0.190889,4.90426,3.3948
0.190899,4.84298,3.39358
0.190909,4.78163,3.39236
0.190919,4.72021,3.39115
0.190929,4.65872,3.38994
0.190939,4.59717,3.38874
0.190949,4.53555,3.38755
0.190959,4.47387,3.38637
0.190969,4.41212,3.38519
0.190979,4.35031,3.38403
0.190989,4.28844,3.38287
0.190999,4.22651,3.38173
0.191009,4.16452,3.3806
0.191019,4.10247,3.37949
0.191029,4.04036,3.3784
0.191039,3.97819,3.37732
0.191049,3.91597,3.37625
0.191059,3.85369,3.37521
0.191069,3.79136,3.37418
0.191079,3.72897,3.37316
0.191089,3.66653,3.37217
0.191099,3.60404,3.37119
0.191109,3.5415,3.37023
0.191119,3.4789,3.36928
0.191129,3.41626,3.36835
0.191139,3.35357,3.36744
0.191149,3.29083,3.36654
0.191159,3.22804,3.36565
0.191169,3.16521,3.36479
0.191179,3.10233,3.36393
0.191189,3.03941,3.36309
0.191199,2.97645,3.36226
0.191209,2.91344,3.36145
0.191219,2.85039,3.36065
0.191229,2.7873,3.35986
0.191239,2.72417,3.35908
0.191249,2.66101,3.35832
0.191259,2.5978,3.35757
0.191269,2.53456,3.35683
0.191279,2.47128,3.3561
0.191289,2.40797,3.35538
0.191299,2.34462,3.35467
0.191309,2.28124,3.35397
0.191319,2.21783,3.35328
0.191329,2.15438,3.3526
0.191339,2.09091,3.35193
0.191349,2.0274,3.35127
0.191359,1.96387,3.35062
0.191369,1.90031,3.34997
0.191379,1.83672,3.34934
0.191389,1.77311,3.34871
0.191399,1.70947,3.3481
0.191409,1.6458,3.34748
0.191419,1.58211,3.34688
0.191429,1.5184,3.34629
0.191439,1.45467,3.3457
0.191449,1.39092,3.34512
0.191459,1.32715,3.34455
0.191469,1.26336,3.34398
0.191479,1.19955,3.34342
0.191489,1.13572,3.34287
0.191499,1.07188,3.34232
0.191509,1.00802,3.34178
0.191519,0.944152,3.34125
0.191529,0.880267,3.34072
0.191539,0.816369,3.34019
0.191549,0.75246,3.33968
0.191559,0.68854,3.33917
0.191569,0.624611,3.33866
0.191579,0.560672,3.33816
0.191589,0.496726,3.33767
0.191599,0.432773,3.33718
0.191609,0.368813,3.33669
0.191619,0.304848,3.33621
0.191629,0.240879,3.33574
0.191639,0.176906,3.33527
0.191649,0.112931,3.3348
0.191659,0.0489543,3.33434
0.191669,-0.0150231,3.33388
0.191679,-0.0790004,3.33343
0.191689,-0.142976,3.33298
0.191699,-0.206951,3.33254
0.191709,-0.270922,3.3321
0.191719,-0.334889,3.33167
0.191729,-0.398851,3.33123
0.191739,-0.462808,3.33081
0.191749,-0.526759,3.33038
0.191759,-0.590701,3.32996
0.191769,-0.654636,3.32955
0.191779,-0.718561,3.32913
0.191789,-0.782476,3.32872
0.191799,-0.84638,3.32832
0.191809,-0.910271,3.32792
0.191819,-0.97415,3.32752
0.191829,-1.03802,3.32712
0.191839,-1.10187,3.32673
0.191849,-1.1657,3.32634
0.191859,-1.22952,3.32595
0.191869,-1.29332,3.32557
0.191879,-1.3571,3.32519
0.191889,-1.42086,3.32482
0.191899,-1.48461,3.32444
0.191909,-1.54833,3.32407
0.191919,-1.61203,3.3237
0.191929,-1.6757,3.32334
0.191939,-1.73936,3.32297
0.191949,-1.80298,3.32261
0.191959,-1.86659,3.32226
0.191969,-1.93016,3.3219
0.191979,-1.99371,3.32155
0.191989,-2.05723,3.3212
0.191999,-2.12072,3.32085
0.192009,-2.18418,3.32051
0.192019,-2.24761,3.32016
0.192029,-2.31101,3.31982
0.192039,-2.37438,3.31948
0.192049,-2.43771,3.31915
0.192059,-2.501,3.31882
0.192069,-2.56426,3.31848
0.192079,-2.62749,3.31815
0.192089,-2.69068,3.31783
0.192099,-2.75383,3.3175
0.192109,-2.81694,3.31718
0.192119,-2.88,3.31686
0.192129,-2.94303,3.31654
0.192139,-3.00602,3.31622
0.192149,-3.06897,3.31591
0.192159,-3.13187,3.3156
0.192169,-3.19472,3.31529
0.192179,-3.25753,3.31498
0.192189,-3.3203,3.31467
0.192199,-3.38301,3.31437
0.192209,-3.44568,3.31407
0.192219,-3.5083,3.31377
0.192229,-3.57087,3.31347
0.192239,-3.63339,3.31318
0.192249,-3.69586,3.31289
0.192259,-3.75828,3.3126
0.192269,-3.82064,3.31232
0.192279,-3.88295,3.31204
0.192289,-3.9452,3.31177
0.192299,-4.0074,3.3115
0.192309,-4.06954,3.31124
0.192319,-4.13162,3.31099
0.192329,-4.19364,3.31075
0.192339,-4.2556,3.31053
0.192349,-4.31751,3.31031
0.192359,-4.37935,3.31011
0.192369,-4.44113,3.30993
0.192379,-4.50284,3.30977
0.192389,-4.5645,3.30962
0.192399,-4.62608,3.3095
0.192409,-4.68761,3.3094
0.192419,-4.74906,3.30932
0.192429,-4.81045,3.30927
0.192439,-4.87177,3.30925
0.192449,-4.93302,3.30925
0.192459,-4.9942,3.30928
0.192469,-5.05531,3.30934
0.192479,-5.11634,3.30943
0.192489,-5.17731,3.30955
0.192499,-5.2382,3.30969
0.192509,-5.29901,3.30987
0.192519,-5.35975,3.31008
0.192529,-5.42042,3.31032
0.192539,-5.48101,3.31059
0.192549,-5.54152,3.3109
0.192559,-5.60195,3.31124
0.192569,-5.6623,3.3116
0.192579,-5.72257,3.312
0.192589,-5.78276,3.31244
0.192599,-5.84287,3.3129
0.192609,-5.90289,3.3134
0.192619,-5.96283,3.31393
0.192629,-6.02269,3.31449
0.192639,-6.08246,3.31508
0.192649,-6.14214,3.31571
0.192659,-6.20174,3.31637
0.192669,-6.26125,3.31705
0.192679,-6.32067,3.31777
0.192689,-6.38,3.31853
0.192699,-6.43923,3.31931
0.192709,-6.49838,3.32012
0.192719,-6.55744,3.32097
0.192729,-6.6164,3.32184
0.192739,-6.67527,3.32275
0.192749,-6.73404,3.32368
0.192759,-6.79272,3.32464
0.192769,-6.8513,3.32563
0.192779,-6.90978,3.32666
0.192789,-6.96816,3.3277
0.192799,-7.02645,3.32878
0.192809,-7.08464,3.32988
0.192819,-7.14272,3.33101
0.192829,-7.20071,3.33217
0.192839,-7.25859,3.33335
0.192849,-7.31637,3.33456
0.192859,-7.37404,3.33579
0.192869,-7.43161,3.33705
0.192879,-7.48907,3.33833
0.192889,-7.54643,3.33963
0.192899,-7.60368,3.34095
0.192909,-7.66082,3.3423
0.192919,-7.71786,3.34366
0.192929,-7.77478,3.34505
0.192939,-7.83159,3.34645
0.192949,-7.8883,3.34788
0.192959,-7.94489,3.34932
0.192969,-8.00136,3.35078
0.192979,-8.05773,3.35225
0.192989,-8.11397,3.35374
0.192999,-8.17011,3.35525
0.193009,-8.22612,3.35676
0.193019,-8.28202,3.3583
0.193029,-8.33781,3.35984
0.193039,-8.39347,3.3614
0.193049,-8.44902,3.36296
0.193059,-8.50444,3.36454
0.193069,-8.55974,3.36613
0.193079,-8.61493,3.36772
0.193089,-8.66999,3.36932
0.193099,-8.72492,3.37093
0.193109,-8.77974,3.37255
0.193119,-8.83442,3.37417
0.193129,-8.88899,3.37579
0.193139,-8.94342,3.37742
0.193149,-8.99773,3.37905
0.193159,-9.05191,3.38069
0.193169,-9.10596,3.38233
0.193179,-9.15989,3.38397
0.193189,-9.21368,3.3856
0.193199,-9.26734,3.38724
0.193209,-9.32087,3.38888
0.193219,-9.37427,3.39052
0.193229,-9.42753,3.39216
0.193239,-9.48066,3.39379
0.193249,-9.53366,3.39542
0.193259,-9.58652,3.39705
0.193269,-9.63924,3.39868
0.193279,-9.69183,3.4003
0.193289,-9.74428,3.40192
0.193299,-9.79659,3.40353
0.193309,-9.84876,3.40514
0.193319,-9.90079,3.40674
0.193329,-9.95268,3.40833
0.193339,-10.0044,3.40992
0.193349,-10.056,3.41151
0.193359,-10.1075,3.41308
0.193369,-10.1588,3.41465
0.193379,-10.21,3.41622
0.193389,-10.261,3.41777
0.193399,-10.3119,3.41932
0.193409,-10.3627,3.42086
0.193419,-10.4132,3.42239
0.193429,-10.4637,3.42392
0.193439,-10.514,3.42543
0.193449,-10.5641,3.42694
0.193459,-10.6141,3.42844
0.193469,-10.664,3.42993
0.193479,-10.7137,3.43141
0.193489,-10.7632,3.43289
0.193499,-10.8126,3.43435
0.193509,-10.8618,3.43581
0.193519,-10.9109,3.43725
0.193529,-10.9598,3.43869
0.193539,-11.0086,3.44012
0.193549,-11.0572,3.44154
0.193559,-11.1057,3.44295
0.193569,-11.154,3.44435
0.193579,-11.2021,3.44574
0.193589,-11.2501,3.44712
0.193599,-11.2979,3.4485
0.193609,-11.3456,3.44986
0.193619,-11.3931,3.45122
0.193629,-11.4404,3.45256
0.193639,-11.4876,3.4539
0.193649,-11.5346,3.45523
0.193659,-11.5814,3.45655
0.193669,-11.6281,3.45786
0.193679,-11.6746,3.45916
0.193689,-11.721,3.46045
0.193699,-11.7671,3.46173
0.193709,-11.8132,3.46301
0.193719,-11.859,3.46427
0.193729,-11.9047,3.46553
0.193739,-11.9502,3.46678
0.193749,-11.9955,3.46802
0.193759,-12.0407,3.46925
0.193769,-12.0857,3.47047
0.193779,-12.1305,3.47168
0.193789,-12.1752,3.47289
0.193799,-12.2197,3.47409
0.193809,-12.264,3.47528
0.193819,-12.3081,3.47646
0.193829,-12.3521,3.47763
0.193839,-12.3959,3.47879
0.193849,-12.4395,3.47995
0.193859,-12.4829,3.4811
0.193869,-12.5262,3.48224
0.193879,-12.5692,3.48337
0.193889,-12.6121,3.4845
0.193899,-12.6548,3.48562
0.193909,-12.6974,3.48672
0.193919,-12.7397,3.48783
0.193929,-12.7819,3.48892
0.193939,-12.8239,3.49001
0.193949,-12.8657,3.49109
0.193959,-12.9073,3.49216
0.193969,-12.9488,3.49323
0.193979,-12.9901,3.49428
0.193989,-13.0311,3.49534
0.193999,-13.072,3.49638
0.194009,-13.1127,3.49742
0.194019,-13.1533,3.49845
0.194029,-13.1936,3.49947
0.194039,-13.2337,3.50048
0.194049,-13.2737,3.50149
0.194059,-13.3135,3.5025
0.194069,-13.353,3.50349
0.194079,-13.3924,3.50448
0.194089,-13.4316,3.50546
0.194099,-13.4706,3.50644
0.194109,-13.5094,3.50741
0.194119,-13.5481,3.50837
0.194129,-13.5865,3.50933
0.194139,-13.6247,3.51028
0.194149,-13.6628,3.51122
0.194159,-13.7006,3.51216
0.194169,-13.7383,3.51309
0.194179,-13.7758,3.51402
0.194189,-13.813,3.51494
0.194199,-13.8501,3.51585
0.194209,-13.887,3.51676
0.194219,-13.9236,3.51766
0.194229,-13.9601,3.51855
0.194239,-13.9964,3.51944
0.194249,-14.0325,3.52033
0.194259,-14.0684,3.52121
0.194269,-14.104,3.52208
0.194279,-14.1395,3.52294
0.194289,-14.1748,3.5238
0.194299,-14.2099,3.52466
0.194309,-14.2448,3.52551
0.194319,-14.2794,3.52635
0.194329,-14.3139,3.52719
0.194339,-14.3482,3.52802
0.194349,-14.3822,3.52885
0.194359,-14.4161,3.52967
0.194369,-14.4497,3.53049
0.194379,-14.4832,3.5313
0.194389,-14.5164,3.5321
0.194399,-14.5495,3.5329
0.194409,-14.5823,3.53369
0.194419,-14.6149,3.53448
0.194429,-14.6473,3.53527
0.194439,-14.6795,3.53605
0.194449,-14.7115,3.53682
0.194459,-14.7433,3.53759
0.194469,-14.7749,3.53835
0.194479,-14.8063,3.53911
0.194489,-14.8374,3.53986
0.194499,-14.8684,3.54061
0.194509,-14.8991,3.54135
0.194519,-14.9296,3.54208
0.194529,-14.96,3.54282
0.194539,-14.9901,3.54354
0.194549,-15.0199,3.54426
0.194559,-15.0496,3.54498
0.194569,-15.0791,3.54569
0.194579,-15.1083,3.5464
0.194589,-15.1373,3.5471
0.194599,-15.1662,3.5478
0.194609,-15.1948,3.54849
0.194619,-15.2231,3.54917
0.194629,-15.2513,3.54986
0.194639,-15.2793,3.55053
0.194649,-15.307,3.5512
0.194659,-15.3345,3.55187
0.194669,-15.3618,3.55253
0.194679,-15.3889,3.55319
0.194689,-15.4158,3.55384
0.194699,-15.4424,3.55449
0.194709,-15.4688,3.55513
0.194719,-15.495,3.55577
0.194729,-15.521,3.5564
0.194739,-15.5468,3.55703
0.194749,-15.5723,3.55765
0.194759,-15.5976,3.55827
0.194769,-15.6227,3.55889
0.194779,-15.6476,3.5595
0.194789,-15.6723,3.5601
0.194799,-15.6967,3.5607
0.194809,-15.7209,3.5613
0.194819,-15.7449,3.56189
0.194829,-15.7686,3.56247
0.194839,-15.7922,3.56305
0.194849,-15.8155,3.56363
0.194859,-15.8386,3.5642
0.194869,-15.8614,3.56477
0.194879,-15.8841,3.56533
0.194889,-15.9065,3.56588
0.194899,-15.9287,3.56644
0.194909,-15.9506,3.56698
0.194919,-15.9724,3.56753
0.194929,-15.9939,3.56807
0.194939,-16.0151,3.5686
0.194949,-16.0362,3.56913
0.194959,-16.057,3.56965
0.194969,-16.0776,3.57017
0.194979,-16.098,3.57069
0.194989,-16.1181,3.5712
0.194999,-16.138,3.57171
0.195009,-16.1577,3.57221
0.195019,-16.1771,3.5727
0.195029,-16.1964,3.5732
0.195039,-16.2153,3.57368
0.195049,-16.2341,3.57417
0.195059,-16.2526,3.57464
0.195069,-16.2709,3.57512
0.195079,-16.289,3.57559
0.195089,-16.3068,3.57605
0.195099,-16.3244,3.57651
0.195109,-16.3418,3.57697
0.195119,-16.3589,3.57742
0.195129,-16.3758,3.57786
0.195139,-16.3925,3.5783
0.195149,-16.409,3.57874
0.195159,-16.4252,3.57917
0.195169,-16.4411,3.5796
0.195179,-16.4569,3.58003
0.195189,-16.4724,3.58044
0.195199,-16.4876,3.58086
0.195209,-16.5027,3.58127
0.195219,-16.5175,3.58167
0.195229,-16.5321,3.58207
0.195239,-16.5464,3.58247
0.195249,-16.5605,3.58286
0.195259,-16.5743,3.58325
0.195269,-16.588,3.58363
0.195279,-16.6014,3.58401
0.195289,-16.6145,3.58438
0.195299,-16.6274,3.58475
0.195309,-16.6401,3.58511
0.195319,-16.6526,3.58547
0.195329,-16.6648,3.58582
0.195339,-16.6767,3.58617
0.195349,-16.6885,3.58652
0.195359,-16.7,3.58686
0.195369,-16.7112,3.5872
0.195379,-16.7223,3.58753
0.195389,-16.733,3.58786
0.195399,-16.7436,3.58818
0.195409,-16.7539,3.5885
0.195419,-16.764,3.58881
0.195429,-16.7738,3.58912
0.195439,-16.7834,3.58942
0.195449,-16.7928,3.58972
0.195459,-16.8019,3.59002
0.195469,-16.8108,3.59031
0.195479,-16.8194,3.5906
0.195489,-16.8278,3.59088
0.195499,-16.836,3.59115
0.195509,-16.8439,3.59143
0.195519,-16.8516,3.5917
0.195529,-16.859,3.59196
0.195539,-16.8662,3.59222
0.195549,-16.8732,3.59247
0.195559,-16.8799,3.59272
0.195569,-16.8864,3.59297
0.195579,-16.8926,3.59321
0.195589,-16.8986,3.59344
0.195599,-16.9044,3.59368
0.195609,-16.9099,3.5939
0.195619,-16.9152,3.59413
0.195629,-16.9202,3.59434
0.195639,-16.925,3.59456
0.195649,-16.9296,3.59477
0.195659,-16.9339,3.59497
0.195669,-16.938,3.59517
0.195679,-16.9419,3.59537
0.195689,-16.9455,3.59556
0.195699,-16.9488,3.59574
0.195709,-16.9519,3.59592
0.195719,-16.9548,3.5961
0.195729,-16.9574,3.59627
0.195739,-16.9598,3.59644
0.195749,-16.962,3.5966
0.195759,-16.9639,3.59676
0.195769,-16.9656,3.59692
0.195779,-16.967,3.59707
0.195789,-16.9682,3.59721
0.195799,-16.9691,3.59735
0.195809,-16.9698,3.59749
0.195819,-16.9703,3.59762
0.195829,-16.9705,3.59775
0.195839,-16.9705,3.59787
0.195849,-16.9703,3.59799
0.195859,-16.9698,3.5981
0.195869,-16.969,3.59821
0.195879,-16.968,3.59832
0.195889,-16.9668,3.59842
0.195899,-16.9654,3.59851
0.195909,-16.9637,3.5986
0.195919,-16.9617,3.59869
0.195929,-16.9595,3.59877
0.195939,-16.9571,3.59885
0.195949,-16.9544,3.59892
0.195959,-16.9515,3.59899
0.195969,-16.9484,3.59905
0.195979,-16.945,3.59911
0.195989,-16.9413,3.59916
0.195999,-16.9375,3.59921
0.196009,-16.9334,3.59926
0.196019,-16.929,3.5993
0.196029,-16.9244,3.59934
0.196039,-16.9196,3.59937
0.196049,-16.9145,3.5994
0.196059,-16.9092,3.59942
0.196069,-16.9036,3.59944
0.196079,-16.8978,3.59945
0.196089,-16.8918,3.59946
0.196099,-16.8855,3.59946
0.196109,-16.879,3.59946
0.196119,-16.8722,3.59946
0.196129,-16.8652,3.59945
0.196139,-16.858,3.59944
0.196149,-16.8505,3.59942
0.196159,-16.8428,3.5994
0.196169,-16.8349,3.59937
0.196179,-16.8267,3.59934
0.196189,-16.8182,3.5993
0.196199,-16.8096,3.59926
0.196209,-16.8006,3.59922
0.196219,-16.7915,3.59917
0.196229,-16.7821,3.59911
0.196239,-16.7725,3.59905
0.196249,-16.7626,3.59899
0.196259,-16.7525,3.59892
0.196269,-16.7422,3.59885
0.196279,-16.7316,3.59877
0.196289,-16.7208,3.59869
0.196299,-16.7097,3.59861
0.196309,-16.6984,3.59852
0.196319,-16.6869,3.59842
0.196329,-16.6751,3.59832
0.196339,-16.6631,3.59822
0.196349,-16.6509,3.59811
0.196359,-16.6384,3.598
0.196369,-16.6257,3.59788
0.196379,-16.6127,3.59776
0.196389,-16.5995,3.59764
0.196399,-16.5861,3.5975
0.196409,-16.5725,3.59737
0.196419,-16.5586,3.59723
0.196429,-16.5444,3.59709
0.196439,-16.5301,3.59694
0.196449,-16.5155,3.59679
0.196459,-16.5006,3.59663
0.196469,-16.4856,3.59647
0.196479,-16.4703,3.5963
0.196489,-16.4547,3.59613
0.196499,-16.439,3.59595
0.196509,-16.423,3.59577
0.196519,-16.4067,3.59559
0.196529,-16.3903,3.5954
0.196539,-16.3736,3.59521
0.196549,-16.3566,3.59501
0.196559,-16.3394,3.59481
0.196569,-16.322,3.5946
0.196579,-16.3044,3.59439
0.196589,-16.2865,3.59418
0.196599,-16.2684,3.59396
0.196609,-16.2501,3.59373
0.196619,-16.2316,3.59351
0.196629,-16.2128,3.59327
0.196639,-16.1938,3.59304
0.196649,-16.1745,3.59279
0.196659,-16.155,3.59255
0.196669,-16.1353,3.5923
0.196679,-16.1154,3.59204
0.196689,-16.0952,3.59178
0.196699,-16.0748,3.59152
0.196709,-16.0542,3.59125
0.196719,-16.0333,3.59098
0.196729,-16.0123,3.5907
0.196739,-15.9909,3.59042
0.196749,-15.9694,3.59014
0.196759,-15.9476,3.58984
0.196769,-15.9257,3.58955
0.196779,-15.9034,3.58925
0.196789,-15.881,3.58895
0.196799,-15.8583,3.58864
0.196809,-15.8354,3.58833
0.196819,-15.8123,3.58801
0.196829,-15.789,3.58769
0.196839,-15.7654,3.58737
0.196849,-15.7416,3.58704
0.196859,-15.7176,3.5867
0.196869,-15.6934,3.58637
0.196879,-15.6689,3.58602
0.196889,-15.6442,3.58568
0.196899,-15.6193,3.58533
0.196909,-15.5942,3.58497
0.196919,-15.5688,3.58461
0.196929,-15.5433,3.58425
0.196939,-15.5175,3.58388
0.196949,-15.4915,3.5835
0.196959,-15.4652,3.58313
0.196969,-15.4388,3.58275
0.196979,-15.4121,3.58236
0.196989,-15.3852,3.58197
0.196999,-15.3581,3.58158
0.197009,-15.3308,3.58118
0.197019,-15.3032,3.58078
0.197029,-15.2755,3.58037
0.197039,-15.2475,3.57996
0.197049,-15.2193,3.57954
0.197059,-15.1909,3.57912
0.197069,-15.1622,3.5787
0.197079,-15.1334,3.57827
0.197089,-15.1043,3.57784
0.197099,-15.0751,3.5774
0.197109,-15.0456,3.57696
0.197119,-15.0159,3.57651
0.197129,-14.986,3.57606
0.197139,-14.9558,3.57561
0.197149,-14.9255,3.57515
0.197159,-14.8949,3.57469
0.197169,-14.8642,3.57422
0.197179,-14.8332,3.57375
0.197189,-14.802,3.57327
0.197199,-14.7706,3.57279
0.197209,-14.739,3.57231
0.197219,-14.7072,3.57182
0.197229,-14.6752,3.57133
0.197239,-14.6429,3.57083
0.197249,-14.6105,3.57033
0.197259,-14.5778,3.56983
0.197269,-14.545,3.56932
0.197279,-14.5119,3.56881
0.197289,-14.4786,3.56829
0.197299,-14.4452,3.56777
0.197309,-14.4115,3.56724
0.197319,-14.3776,3.56671
0.197329,-14.3435,3.56618
0.197339,-14.3092,3.56564
0.197349,-14.2747,3.5651
0.197359,-14.24,3.56455
0.197369,-14.2051,3.564
0.197379,-14.17,3.56345
0.197389,-14.1347,3.56289
0.197399,-14.0992,3.56233
0.197409,-14.0635,3.56176
0.197419,-14.0276,3.56119
0.197429,-13.9915,3.56062
0.197439,-13.9552,3.56004
0.197449,-13.9187,3.55945
0.197459,-13.882,3.55887
0.197469,-13.8451,3.55827
0.197479,-13.808,3.55768
0.197489,-13.7707,3.55708
0.197499,-13.7332,3.55647
0.197509,-13.6955,3.55587
0.197519,-13.6576,3.55525
0.197529,-13.6195,3.55464
0.197539,-13.5813,3.55402
0.197549,-13.5428,3.55339
0.197559,-13.5042,3.55277
0.197569,-13.4653,3.55213
0.197579,-13.4263,3.5515
0.197589,-13.3871,3.55086
0.197599,-13.3477,3.55021
0.197609,-13.308,3.54957
0.197619,-13.2683,3.54891
0.197629,-13.2283,3.54826
0.197639,-13.1881,3.5476
0.197649,-13.1477,3.54693
0.197659,-13.1072,3.54626
0.197669,-13.0665,3.54559
0.197679,-13.0255,3.54492
0.197689,-12.9844,3.54424
0.197699,-12.9432,3.54355
0.197709,-12.9017,3.54286
0.197719,-12.86,3.54217
0.197729,-12.8182,3.54147
0.197739,-12.7762,3.54077
0.197749,-12.734,3.54007
0.197759,-12.6916,3.53936
0.197769,-12.649,3.53865
0.197779,-12.6063,3.53793
0.197789,-12.5634,3.53721
