X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.222439,13.9552,,0.222439,3.56004
0.222449,13.9187,,0.222449,3.55945
0.222459,13.882,,0.222459,3.55887
0.222469,13.8451,,0.222469,3.55827
0.222479,13.808,,0.222479,3.55768
0.222489,13.7707,,0.222489,3.55708
0.222499,13.7332,,0.222499,3.55647
0.222509,13.6955,,0.222509,3.55587
0.222519,13.6576,,0.222519,3.55525
0.222529,13.6195,,0.222529,3.55464
0.222539,13.5813,,0.222539,3.55402
0.222549,13.5428,,0.222549,3.55339
0.222559,13.5042,,0.222559,3.55277
0.222569,13.4653,,0.222569,3.55213
0.222579,13.4263,,0.222579,3.5515
0.222589,13.3871,,0.222589,3.55086
0.222599,13.3477,,0.222599,3.55021
0.222609,13.308,,0.222609,3.54957
0.222619,13.2683,,0.222619,3.54891
0.222629,13.2283,,0.222629,3.54826
0.222639,13.1881,,0.222639,3.5476
0.222649,13.1477,,0.222649,3.54693
0.222659,13.1072,,0.222659,3.54626
0.222669,13.0665,,0.222669,3.54559
0.222679,13.0255,,0.222679,3.54492
0.222689,12.9844,,0.222689,3.54424
0.222699,12.9432,,0.222699,3.54355
0.222709,12.9017,,0.222709,3.54286
0.222719,12.86,,0.222719,3.54217
0.222729,12.8182,,0.222729,3.54147
0.222739,12.7762,,0.222739,3.54077
0.222749,12.734,,0.222749,3.54007
0.222759,12.6916,,0.222759,3.53936
0.222769,12.649,,0.222769,3.53865
0.222779,12.6063,,0.222779,3.53793
0.222789,12.5634,,0.222789,3.53721
0.222799,12.5203,,0.222799,3.53649
0.222809,12.477,,0.222809,3.53576
0.222819,12.4335,,0.222819,3.53503
0.222829,12.3899,,0.222829,3.53429
0.222839,12.3461,,0.222839,3.53356
0.222849,12.3021,,0.222849,3.53281
0.222859,12.258,,0.222859,3.53206
0.222869,12.2136,,0.222869,3.53131
0.222879,12.1691,,0.222879,3.53056
0.222889,12.1244,,0.222889,3.5298
0.222899,12.0796,,0.222899,3.52904
0.222909,12.0346,,0.222909,3.52827
0.222919,11.9894,,0.222919,3.5275
0.222929,11.944,,0.222929,3.52672
0.222939,11.8985,,0.222939,3.52594
0.222949,11.8528,,0.222949,3.52516
0.222959,11.8069,,0.222959,3.52438
0.222969,11.7609,,0.222969,3.52359
0.222979,11.7147,,0.222979,3.52279
0.222989,11.6683,,0.222989,3.52199
0.222999,11.6217,,0.222999,3.52119
0.223009,11.575,,0.223009,3.52039
0.223019,11.5282,,0.223019,3.51958
0.223029,11.4811,,0.223029,3.51876
0.223039,11.4339,,0.223039,3.51795
0.223049,11.3866,,0.223049,3.51713
0.223059,11.3391,,0.223059,3.5163
0.223069,11.2914,,0.223069,3.51547
0.223079,11.2435,,0.223079,3.51464
0.223089,11.1955,,0.223089,3.5138
0.223099,11.1474,,0.223099,3.51296
0.223109,11.0991,,0.223109,3.51212
0.223119,11.0506,,0.223119,3.51127
0.223129,11.002,,0.223129,3.51042
0.223139,10.9532,,0.223139,3.50957
0.223149,10.9042,,0.223149,3.50871
0.223159,10.8551,,0.223159,3.50784
0.223169,10.8059,,0.223169,3.50698
0.223179,10.7565,,0.223179,3.50611
0.223189,10.7069,,0.223189,3.50523
0.223199,10.6572,,0.223199,3.50435
0.223209,10.6073,,0.223209,3.50347
0.223219,10.5573,,0.223219,3.50259
0.223229,10.5071,,0.223229,3.5017
0.223239,10.4568,,0.223239,3.5008
0.223249,10.4064,,0.223249,3.49991
0.223259,10.3557,,0.223259,3.49901
0.223269,10.305,,0.223269,3.4981
0.223279,10.2541,,0.223279,3.49719
0.223289,10.203,,0.223289,3.49628
0.223299,10.1518,,0.223299,3.49536
0.223309,10.1005,,0.223309,3.49444
0.223319,10.049,,0.223319,3.49352
0.223329,9.99739,,0.223329,3.49259
0.223339,9.94562,,0.223339,3.49166
0.223349,9.89371,,0.223349,3.49073
0.223359,9.84166,,0.223359,3.48979
0.223369,9.78947,,0.223369,3.48885
0.223379,9.73714,,0.223379,3.4879
0.223389,9.68467,,0.223389,3.48695
0.223399,9.63206,,0.223399,3.486
0.223409,9.57932,,0.223409,3.48504
0.223419,9.52644,,0.223419,3.48408
0.223429,9.47343,,0.223429,3.48311
0.223439,9.42028,,0.223439,3.48214
0.223449,9.367,,0.223449,3.48117
0.223459,9.31358,,0.223459,3.4802
0.223469,9.26003,,0.223469,3.47921
0.223479,9.20635,,0.223479,3.47823
0.223489,9.15254,,0.223489,3.47724
0.223499,9.0986,,0.223499,3.47625
0.223509,9.04453,,0.223509,3.47526
0.223519,8.99034,,0.223519,3.47426
0.223529,8.93601,,0.223529,3.47325
0.223539,8.88156,,0.223539,3.47225
0.223549,8.82698,,0.223549,3.47124
0.223559,8.77227,,0.223559,3.47022
0.223569,8.71744,,0.223569,3.46921
0.223579,8.66249,,0.223579,3.46818
0.223589,8.60741,,0.223589,3.46716
0.223599,8.55221,,0.223599,3.46613
0.223609,8.49689,,0.223609,3.4651
0.223619,8.44145,,0.223619,3.46406
0.223629,8.38589,,0.223629,3.46302
0.223639,8.33021,,0.223639,3.46197
0.223649,8.27441,,0.223649,3.46093
0.223659,8.2185,,0.223659,3.45987
0.223669,8.16246,,0.223669,3.45882
0.223679,8.10631,,0.223679,3.45776
0.223689,8.05005,,0.223689,3.45669
0.223699,7.99367,,0.223699,3.45563
0.223709,7.93718,,0.223709,3.45456
0.223719,7.88057,,0.223719,3.45348
0.223729,7.82386,,0.223729,3.4524
0.223739,7.76703,,0.223739,3.45132
0.223749,7.71009,,0.223749,3.45023
0.223759,7.65304,,0.223759,3.44914
0.223769,7.59588,,0.223769,3.44805
0.223779,7.53862,,0.223779,3.44695
0.223789,7.48125,,0.223789,3.44585
0.223799,7.42377,,0.223799,3.44474
0.223809,7.36618,,0.223809,3.44363
0.223819,7.3085,,0.223819,3.44252
0.223829,7.2507,,0.223829,3.4414
0.223839,7.19281,,0.223839,3.44028
0.223849,7.13481,,0.223849,3.43916
0.223859,7.07671,,0.223859,3.43803
0.223869,7.01851,,0.223869,3.4369
0.223879,6.96021,,0.223879,3.43576
0.223889,6.90181,,0.223889,3.43462
0.223899,6.84332,,0.223899,3.43348
0.223909,6.78472,,0.223909,3.43233
0.223919,6.72603,,0.223919,3.43118
0.223929,6.66725,,0.223929,3.43002
0.223939,6.60837,,0.223939,3.42886
0.223949,6.54939,,0.223949,3.4277
0.223959,6.49032,,0.223959,3.42653
0.223969,6.43116,,0.223969,3.42536
0.223979,6.37191,,0.223979,3.42419
0.223989,6.31257,,0.223989,3.42301
0.223999,6.25314,,0.223999,3.42183
0.224009,6.19362,,0.224009,3.42065
0.224019,6.13401,,0.224019,3.41946
0.224029,6.07432,,0.224029,3.41827
0.224039,6.01453,,0.224039,3.41708
0.224049,5.95467,,0.224049,3.41588
0.224059,5.89472,,0.224059,3.41468
0.224069,5.83468,,0.224069,3.41348
0.224079,5.77456,,0.224079,3.41227
0.224089,5.71436,,0.224089,3.41106
0.224099,5.65408,,0.224099,3.40985
0.224109,5.59372,,0.224109,3.40864
0.224119,5.53327,,0.224119,3.40742
0.224129,5.47275,,0.224129,3.4062
0.224139,5.41216,,0.224139,3.40499
0.224149,5.35148,,0.224149,3.40376
0.224159,5.29073,,0.224159,3.40254
0.224169,5.2299,,0.224169,3.40132
0.224179,5.169,,0.224179,3.40009
0.224189,5.10803,,0.224189,3.39887
0.224199,5.04698,,0.224199,3.39765
0.224209,4.98586,,0.224209,3.39642
0.224219,4.92467,,0.224219,3.3952
0.224229,4.86341,,0.224229,3.39398
0.224239,4.80208,,0.224239,3.39277
0.224249,4.74069,,0.224249,3.39155
0.224259,4.67922,,0.224259,3.39035
0.224269,4.61769,,0.224269,3.38914
0.224279,4.5561,,0.224279,3.38795
0.224289,4.49444,,0.224289,3.38676
0.224299,4.43271,,0.224299,3.38558
0.224309,4.37092,,0.224309,3.38441
0.224319,4.30907,,0.224319,3.38326
0.224329,4.24716,,0.224329,3.38211
0.224339,4.18519,,0.224339,3.38098
0.224349,4.12316,,0.224349,3.37986
0.224359,4.06107,,0.224359,3.37876
0.224369,3.99892,,0.224369,3.37767
0.224379,3.93672,,0.224379,3.3766
0.224389,3.87446,,0.224389,3.37555
0.224399,3.81214,,0.224399,3.37452
0.224409,3.74977,,0.224409,3.3735
0.224419,3.68735,,0.224419,3.3725
0.224429,3.62488,,0.224429,3.37151
0.224439,3.56235,,0.224439,3.37054
0.224449,3.49977,,0.224449,3.36959
0.224459,3.43714,,0.224459,3.36866
0.224469,3.37447,,0.224469,3.36774
0.224479,3.31175,,0.224479,3.36684
0.224489,3.24897,,0.224489,3.36595
0.224499,3.18616,,0.224499,3.36507
0.224509,3.12329,,0.224509,3.36421
0.224519,3.06039,,0.224519,3.36337
0.224529,2.99744,,0.224529,3.36254
0.224539,2.93445,,0.224539,3.36172
0.224549,2.87141,,0.224549,3.36091
0.224559,2.80834,,0.224559,3.36012
0.224569,2.74522,,0.224569,3.35934
0.224579,2.68207,,0.224579,3.35857
0.224589,2.61887,,0.224589,3.35782
0.224599,2.55564,,0.224599,3.35707
0.224609,2.49238,,0.224609,3.35634
0.224619,2.42908,,0.224619,3.35562
0.224629,2.36574,,0.224629,3.3549
0.224639,2.30237,,0.224639,3.3542
0.224649,2.23897,,0.224649,3.35351
0.224659,2.17553,,0.224659,3.35283
0.224669,2.11207,,0.224669,3.35215
0.224679,2.04858,,0.224679,3.35149
0.224689,1.98505,,0.224689,3.35083
0.224699,1.9215,,0.224699,3.35019
0.224709,1.85792,,0.224709,3.34955
0.224719,1.79431,,0.224719,3.34892
0.224729,1.73068,,0.224729,3.3483
0.224739,1.66703,,0.224739,3.34769
0.224749,1.60335,,0.224749,3.34708
0.224759,1.53964,,0.224759,3.34648
0.224769,1.47592,,0.224769,3.34589
0.224779,1.41217,,0.224779,3.34531
0.224789,1.34841,,0.224789,3.34474
0.224799,1.28462,,0.224799,3.34417
0.224809,1.22082,,0.224809,3.34361
0.224819,1.157,,0.224819,3.34305
0.224829,1.09316,,0.224829,3.3425
0.224839,1.02931,,0.224839,3.34196
0.224849,0.965444,,0.224849,3.34142
0.224859,0.901563,,0.224859,3.34089
0.224869,0.83767,,0.224869,3.34037
0.224879,0.773765,,0.224879,3.33985
0.224889,0.709848,,0.224889,3.33934
0.224899,0.645922,,0.224899,3.33883
0.224909,0.581986,,0.224909,3.33833
0.224919,0.518042,,0.224919,3.33783
0.224929,0.454091,,0.224929,3.33734
0.224939,0.390133,,0.224939,3.33685
0.224949,0.32617,,0.224949,3.33637
0.224959,0.262202,,0.224959,3.33589
0.224969,0.198231,,0.224969,3.33542
0.224979,0.134256,,0.224979,3.33496
0.224989,0.07028,,0.224989,3.33449
0.224999,0.00630271,,0.224999,3.33404
0.225009,-0.0576747,,0.225009,3.33358
0.225019,-0.121651,,0.225019,3.33313
0.225029,-0.185626,,0.225029,3.33269
0.225039,-0.249598,,0.225039,3.33225
0.225049,-0.313567,,0.225049,3.33181
0.225059,-0.377531,,0.225059,3.33138
0.225069,-0.44149,,0.225069,3.33095
0.225079,-0.505443,,0.225079,3.33052
0.225089,-0.569388,,0.225089,3.3301
0.225099,-0.633325,,0.225099,3.32968
0.225109,-0.697254,,0.225109,3.32927
0.225119,-0.761172,,0.225119,3.32886
0.225129,-0.82508,,0.225129,3.32845
0.225139,-0.888975,,0.225139,3.32805
0.225149,-0.952859,,0.225149,3.32765
0.225159,-1.01673,,0.225159,3.32725
0.225169,-1.08058,,0.225169,3.32686
0.225179,-1.14442,,0.225179,3.32647
0.225189,-1.20825,,0.225189,3.32608
0.225199,-1.27205,,0.225199,3.3257
0.225209,-1.33584,,0.225209,3.32532
0.225219,-1.39961,,0.225219,3.32494
0.225229,-1.46336,,0.225229,3.32457
0.225239,-1.52709,,0.225239,3.32419
0.225249,-1.5908,,0.225249,3.32382
0.225259,-1.65448,,0.225259,3.32346
0.225269,-1.71814,,0.225269,3.32309
0.225279,-1.78178,,0.225279,3.32273
0.225289,-1.84539,,0.225289,3.32237
0.225299,-1.90897,,0.225299,3.32202
0.225309,-1.97253,,0.225309,3.32167
0.225319,-2.03606,,0.225319,3.32131
0.225329,-2.09956,,0.225329,3.32097
0.225339,-2.16303,,0.225339,3.32062
0.225349,-2.22647,,0.225349,3.32028
0.225359,-2.28988,,0.225359,3.31994
0.225369,-2.35326,,0.225369,3.3196
0.225379,-2.4166,,0.225379,3.31926
0.225389,-2.47991,,0.225389,3.31893
0.225399,-2.54318,,0.225399,3.31859
0.225409,-2.60642,,0.225409,3.31826
0.225419,-2.66962,,0.225419,3.31794
0.225429,-2.73278,,0.225429,3.31761
0.225439,-2.7959,,0.225439,3.31729
0.225449,-2.85899,,0.225449,3.31697
0.225459,-2.92203,,0.225459,3.31665
0.225469,-2.98503,,0.225469,3.31633
0.225479,-3.04799,,0.225479,3.31602
0.225489,-3.1109,,0.225489,3.3157
0.225499,-3.17378,,0.225499,3.31539
0.225509,-3.2366,,0.225509,3.31508
0.225519,-3.29938,,0.225519,3.31478
0.225529,-3.36211,,0.225529,3.31447
0.225539,-3.4248,,0.225539,3.31417
0.225549,-3.48744,,0.225549,3.31387
0.225559,-3.55002,,0.225559,3.31357
0.225569,-3.61256,,0.225569,3.31328
0.225579,-3.67505,,0.225579,3.31298
0.225589,-3.73748,,0.225589,3.3127
0.225599,-3.79986,,0.225599,3.31241
0.225609,-3.86218,,0.225609,3.31213
0.225619,-3.92446,,0.225619,3.31186
0.225629,-3.98667,,0.225629,3.31159
0.225639,-4.04883,,0.225639,3.31133
0.225649,-4.11093,,0.225649,3.31108
0.225659,-4.17297,,0.225659,3.31083
0.225669,-4.23496,,0.225669,3.3106
0.225679,-4.29688,,0.225679,3.31038
0.225689,-4.35874,,0.225689,3.31018
0.225699,-4.42054,,0.225699,3.30999
0.225709,-4.48228,,0.225709,3.30982
0.225719,-4.54395,,0.225719,3.30967
0.225729,-4.60556,,0.225729,3.30954
0.225739,-4.66711,,0.225739,3.30943
0.225749,-4.72858,,0.225749,3.30935
0.225759,-4.78999,,0.225759,3.30929
0.225769,-4.85134,,0.225769,3.30925
0.225779,-4.91261,,0.225779,3.30925
0.225789,-4.97381,,0.225789,3.30927
0.225799,-5.03494,,0.225799,3.30932
0.225809,-5.09601,,0.225809,3.30939
0.225819,-5.15699,,0.225819,3.3095
0.225829,-5.21791,,0.225829,3.30964
0.225839,-5.27875,,0.225839,3.30981
0.225849,-5.33952,,0.225849,3.31001
0.225859,-5.40021,,0.225859,3.31024
0.225869,-5.46082,,0.225869,3.3105
0.225879,-5.52136,,0.225879,3.31079
0.225889,-5.58181,,0.225889,3.31112
0.225899,-5.64219,,0.225899,3.31148
0.225909,-5.70249,,0.225909,3.31187
0.225919,-5.76271,,0.225919,3.31229
0.225929,-5.82284,,0.225929,3.31274
0.225939,-5.88289,,0.225939,3.31323
0.225949,-5.94286,,0.225949,3.31375
0.225959,-6.00275,,0.225959,3.3143
0.225969,-6.06254,,0.225969,3.31488
0.225979,-6.12226,,0.225979,3.3155
0.225989,-6.18188,,0.225989,3.31614
0.225999,-6.24142,,0.225999,3.31682
0.226009,-6.30087,,0.226009,3.31753
0.226019,-6.36023,,0.226019,3.31827
0.226029,-6.4195,,0.226029,3.31904
0.226039,-6.47868,,0.226039,3.31985
0.226049,-6.53776,,0.226049,3.32068
0.226059,-6.59675,,0.226059,3.32155
0.226069,-6.65565,,0.226069,3.32244
0.226079,-6.71446,,0.226079,3.32336
0.226089,-6.77317,,0.226089,3.32432
0.226099,-6.83178,,0.226099,3.3253
0.226109,-6.8903,,0.226109,3.32631
0.226119,-6.94871,,0.226119,3.32735
0.226129,-7.00703,,0.226129,3.32842
0.226139,-7.06525,,0.226139,3.32951
0.226149,-7.12337,,0.226149,3.33063
0.226159,-7.18139,,0.226159,3.33178
0.226169,-7.2393,,0.226169,3.33296
0.226179,-7.29712,,0.226179,3.33415
0.226189,-7.35483,,0.226189,3.33538
0.226199,-7.41243,,0.226199,3.33663
0.226209,-7.46993,,0.226209,3.3379
0.226219,-7.52732,,0.226219,3.33919
0.226229,-7.58461,,0.226229,3.34051
0.226239,-7.64179,,0.226239,3.34184
0.226249,-7.69886,,0.226249,3.3432
0.226259,-7.75582,,0.226259,3.34458
0.226269,-7.81267,,0.226269,3.34598
0.226279,-7.86941,,0.226279,3.3474
0.226289,-7.92603,,0.226289,3.34883
0.226299,-7.98255,,0.226299,3.35029
0.226309,-8.03895,,0.226309,3.35176
0.226319,-8.09524,,0.226319,3.35324
0.226329,-8.15141,,0.226329,3.35474
0.226339,-8.20747,,0.226339,3.35626
0.226349,-8.2634,,0.226349,3.35778
0.226359,-8.31923,,0.226359,3.35932
0.226369,-8.37493,,0.226369,3.36088
0.226379,-8.43051,,0.226379,3.36244
0.226389,-8.48598,,0.226389,3.36401
0.226399,-8.54132,,0.226399,3.3656
0.226409,-8.59655,,0.226409,3.36719
0.226419,-8.65165,,0.226419,3.36879
0.226429,-8.70662,,0.226429,3.37039
0.226439,-8.76148,,0.226439,3.37201
0.226449,-8.81621,,0.226449,3.37363
0.226459,-8.87081,,0.226459,3.37525
0.226469,-8.92529,,0.226469,3.37688
0.226479,-8.97964,,0.226479,3.37851
0.226489,-9.03386,,0.226489,3.38014
0.226499,-9.08796,,0.226499,3.38178
0.226509,-9.14193,,0.226509,3.38342
0.226519,-9.19576,,0.226519,3.38506
0.226529,-9.24947,,0.226529,3.3867
0.226539,-9.30304,,0.226539,3.38834
0.226549,-9.35648,,0.226549,3.38997
0.226559,-9.40979,,0.226559,3.39161
0.226569,-9.46297,,0.226569,3.39325
0.226579,-9.51601,,0.226579,3.39488
0.226589,-9.56891,,0.226589,3.39651
0.226599,-9.62168,,0.226599,3.39814
0.226609,-9.67431,,0.226609,3.39976
0.226619,-9.72681,,0.226619,3.40138
0.226629,-9.77917,,0.226629,3.40299
0.226639,-9.83138,,0.226639,3.4046
0.226649,-9.88346,,0.226649,3.4062
0.226659,-9.9354,,0.226659,3.4078
0.226669,-9.9872,,0.226669,3.40939
0.226679,-10.0389,,0.226679,3.41098
0.226689,-10.0904,,0.226689,3.41256
0.226699,-10.1417,,0.226699,3.41413
0.226709,-10.193,,0.226709,3.4157
0.226719,-10.244,,0.226719,3.41726
0.226729,-10.295,,0.226729,3.41881
0.226739,-10.3458,,0.226739,3.42035
0.226749,-10.3964,,0.226749,3.42188
0.226759,-10.4469,,0.226759,3.42341
0.226769,-10.4972,,0.226769,3.42493
0.226779,-10.5474,,0.226779,3.42644
0.226789,-10.5975,,0.226789,3.42794
0.226799,-10.6474,,0.226799,3.42944
0.226809,-10.6971,,0.226809,3.43092
0.226819,-10.7467,,0.226819,3.4324
0.226829,-10.7961,,0.226829,3.43386
0.226839,-10.8454,,0.226839,3.43532
0.226849,-10.8946,,0.226849,3.43677
0.226859,-10.9435,,0.226859,3.43821
0.226869,-10.9924,,0.226869,3.43964
0.226879,-11.041,,0.226879,3.44107
0.226889,-11.0895,,0.226889,3.44248
0.226899,-11.1379,,0.226899,3.44388
0.226909,-11.1861,,0.226909,3.44528
0.226919,-11.2341,,0.226919,3.44666
0.226929,-11.282,,0.226929,3.44804
0.226939,-11.3297,,0.226939,3.44941
0.226949,-11.3772,,0.226949,3.45077
0.226959,-11.4246,,0.226959,3.45212
0.226969,-11.4719,,0.226969,3.45346
0.226979,-11.5189,,0.226979,3.45479
0.226989,-11.5658,,0.226989,3.45611
0.226999,-11.6126,,0.226999,3.45742
0.227009,-11.6591,,0.227009,3.45873
0.227019,-11.7055,,0.227019,3.46002
0.227029,-11.7518,,0.227029,3.46131
0.227039,-11.7978,,0.227039,3.46258
0.227049,-11.8437,,0.227049,3.46385
0.227059,-11.8895,,0.227059,3.46511
0.227069,-11.9351,,0.227069,3.46636
0.227079,-11.9804,,0.227079,3.46761
0.227089,-12.0257,,0.227089,3.46884
0.227099,-12.0707,,0.227099,3.47006
0.227109,-12.1156,,0.227109,3.47128
0.227119,-12.1603,,0.227119,3.47249
0.227129,-12.2049,,0.227129,3.47369
0.227139,-12.2492,,0.227139,3.47488
0.227149,-12.2934,,0.227149,3.47606
0.227159,-12.3374,,0.227159,3.47724
0.227169,-12.3813,,0.227169,3.47841
0.227179,-12.425,,0.227179,3.47957
0.227189,-12.4684,,0.227189,3.48072
0.227199,-12.5118,,0.227199,3.48186
0.227209,-12.5549,,0.227209,3.483
0.227219,-12.5978,,0.227219,3.48412
0.227229,-12.6406,,0.227229,3.48524
0.227239,-12.6832,,0.227239,3.48636
0.227249,-12.7256,,0.227249,3.48746
0.227259,-12.7679,,0.227259,3.48856
0.227269,-12.8099,,0.227269,3.48965
0.227279,-12.8518,,0.227279,3.49073
0.227289,-12.8935,,0.227289,3.4918
0.227299,-12.935,,0.227299,3.49287
0.227309,-12.9763,,0.227309,3.49393
0.227319,-13.0175,,0.227319,3.49499
0.227329,-13.0584,,0.227329,3.49603
0.227339,-13.0992,,0.227339,3.49707
0.227349,-13.1398,,0.227349,3.4981
0.227359,-13.1802,,0.227359,3.49913
0.227369,-13.2204,,0.227369,3.50015
0.227379,-13.2604,,0.227379,3.50116
0.227389,-13.3002,,0.227389,3.50216
0.227399,-13.3399,,0.227399,3.50316
0.227409,-13.3793,,0.227409,3.50415
0.227419,-13.4186,,0.227419,3.50514
0.227429,-13.4576,,0.227429,3.50611
0.227439,-13.4965,,0.227439,3.50709
0.227449,-13.5352,,0.227449,3.50805
0.227459,-13.5737,,0.227459,3.50901
0.227469,-13.612,,0.227469,3.50996
0.227479,-13.6501,,0.227479,3.51091
0.227489,-13.688,,0.227489,3.51185
0.227499,-13.7258,,0.227499,3.51278
0.227509,-13.7633,,0.227509,3.51371
0.227519,-13.8006,,0.227519,3.51463
0.227529,-13.8378,,0.227529,3.51555
0.227539,-13.8747,,0.227539,3.51646
0.227549,-13.9114,,0.227549,3.51736
0.227559,-13.948,,0.227559,3.51826
0.227569,-13.9843,,0.227569,3.51915
0.227579,-14.0205,,0.227579,3.52003
0.227589,-14.0564,,0.227589,3.52091
0.227599,-14.0922,,0.227599,3.52179
0.227609,-14.1277,,0.227609,3.52266
0.227619,-14.1631,,0.227619,3.52352
0.227629,-14.1982,,0.227629,3.52437
0.227639,-14.2332,,0.227639,3.52523
0.227649,-14.2679,,0.227649,3.52607
0.227659,-14.3024,,0.227659,3.52691
0.227669,-14.3368,,0.227669,3.52774
0.227679,-14.3709,,0.227679,3.52857
0.227689,-14.4048,,0.227689,3.5294
0.227699,-14.4385,,0.227699,3.53021
0.227709,-14.4721,,0.227709,3.53103
0.227719,-14.5054,,0.227719,3.53183
0.227729,-14.5385,,0.227729,3.53263
0.227739,-14.5714,,0.227739,3.53343
0.227749,-14.6041,,0.227749,3.53422
0.227759,-14.6366,,0.227759,3.53501
0.227769,-14.6688,,0.227769,3.53579
0.227779,-14.7009,,0.227779,3.53656
0.227789,-14.7328,,0.227789,3.53733
0.227799,-14.7644,,0.227799,3.53809
0.227809,-14.7958,,0.227809,3.53885
0.227819,-14.8271,,0.227819,3.53961
0.227829,-14.8581,,0.227829,3.54036
0.227839,-14.8889,,0.227839,3.5411
0.227849,-14.9195,,0.227849,3.54184
0.227859,-14.9499,,0.227859,3.54257
0.227869,-14.98,,0.227869,3.5433
0.227879,-15.01,,0.227879,3.54402
0.227889,-15.0397,,0.227889,3.54474
0.227899,-15.0693,,0.227899,3.54545
0.227909,-15.0986,,0.227909,3.54616
0.227919,-15.1277,,0.227919,3.54687
0.227929,-15.1566,,0.227929,3.54756
0.227939,-15.1853,,0.227939,3.54826
0.227949,-15.2137,,0.227949,3.54895
0.227959,-15.242,,0.227959,3.54963
0.227969,-15.27,,0.227969,3.55031
0.227979,-15.2978,,0.227979,3.55098
0.227989,-15.3254,,0.227989,3.55165
0.227999,-15.3527,,0.227999,3.55231
0.228009,-15.3799,,0.228009,3.55297
0.228019,-15.4068,,0.228019,3.55363
0.228029,-15.4335,,0.228029,3.55427
0.228039,-15.46,,0.228039,3.55492
0.228049,-15.4863,,0.228049,3.55556
0.228059,-15.5124,,0.228059,3.55619
0.228069,-15.5382,,0.228069,3.55682
0.228079,-15.5638,,0.228079,3.55745
0.228089,-15.5892,,0.228089,3.55807
0.228099,-15.6144,,0.228099,3.55868
0.228109,-15.6393,,0.228109,3.55929
0.228119,-15.6641,,0.228119,3.5599
0.228129,-15.6886,,0.228129,3.5605
0.228139,-15.7128,,0.228139,3.5611
0.228149,-15.7369,,0.228149,3.56169
0.228159,-15.7607,,0.228159,3.56228
0.228169,-15.7844,,0.228169,3.56286
0.228179,-15.8077,,0.228179,3.56344
0.228189,-15.8309,,0.228189,3.56401
0.228199,-15.8538,,0.228199,3.56458
0.228209,-15.8766,,0.228209,3.56514
0.228219,-15.899,,0.228219,3.5657
0.228229,-15.9213,,0.228229,3.56625
0.228239,-15.9433,,0.228239,3.5668
0.228249,-15.9651,,0.228249,3.56735
0.228259,-15.9867,,0.228259,3.56789
0.228269,-16.0081,,0.228269,3.56842
0.228279,-16.0292,,0.228279,3.56895
0.228289,-16.0501,,0.228289,3.56948
0.228299,-16.0708,,0.228299,3.57
0.228309,-16.0912,,0.228309,3.57052
0.228319,-16.1114,,0.228319,3.57103
0.228329,-16.1314,,0.228329,3.57154
0.228339,-16.1512,,0.228339,3.57204
0.228349,-16.1707,,0.228349,3.57254
0.228359,-16.19,,0.228359,3.57303
0.228369,-16.209,,0.228369,3.57352
0.228379,-16.2279,,0.228379,3.57401
0.228389,-16.2465,,0.228389,3.57449
0.228399,-16.2649,,0.228399,3.57496
0.228409,-16.283,,0.228409,3.57543
0.228419,-16.3009,,0.228419,3.5759
0.228429,-16.3186,,0.228429,3.57636
0.228439,-16.336,,0.228439,3.57682
0.228449,-16.3532,,0.228449,3.57727
0.228459,-16.3702,,0.228459,3.57772
0.228469,-16.387,,0.228469,3.57816
0.228479,-16.4035,,0.228479,3.5786
0.228489,-16.4198,,0.228489,3.57903
0.228499,-16.4358,,0.228499,3.57946
0.228509,-16.4516,,0.228509,3.57988
0.228519,-16.4672,,0.228519,3.5803
0.228529,-16.4826,,0.228529,3.58072
0.228539,-16.4977,,0.228539,3.58113
0.228549,-16.5126,,0.228549,3.58154
0.228559,-16.5272,,0.228559,3.58194
0.228569,-16.5416,,0.228569,3.58234
0.228579,-16.5558,,0.228579,3.58273
0.228589,-16.5697,,0.228589,3.58312
0.228599,-16.5835,,0.228599,3.5835
0.228609,-16.5969,,0.228609,3.58388
0.228619,-16.6102,,0.228619,3.58425
0.228629,-16.6232,,0.228629,3.58462
0.228639,-16.6359,,0.228639,3.58499
0.228649,-16.6484,,0.228649,3.58535
0.228659,-16.6607,,0.228659,3.58571
0.228669,-16.6728,,0.228669,3.58606
0.228679,-16.6846,,0.228679,3.5864
0.228689,-16.6962,,0.228689,3.58675
0.228699,-16.7075,,0.228699,3.58708
0.228709,-16.7186,,0.228709,3.58742
0.228719,-16.7295,,0.228719,3.58775
0.228729,-16.7401,,0.228729,3.58807
0.228739,-16.7505,,0.228739,3.58839
0.228749,-16.7606,,0.228749,3.58871
0.228759,-16.7706,,0.228759,3.58902
0.228769,-16.7802,,0.228769,3.58932
0.228779,-16.7897,,0.228779,3.58962
0.228789,-16.7989,,0.228789,3.58992
0.228799,-16.8078,,0.228799,3.59021
0.228809,-16.8165,,0.228809,3.5905
0.228819,-16.825,,0.228819,3.59078
0.228829,-16.8333,,0.228829,3.59106
0.228839,-16.8413,,0.228839,3.59134
0.228849,-16.849,,0.228849,3.59161
0.228859,-16.8565,,0.228859,3.59187
0.228869,-16.8638,,0.228869,3.59213
0.228879,-16.8709,,0.228879,3.59239
0.228889,-16.8777,,0.228889,3.59264
0.228899,-16.8842,,0.228899,3.59289
